id,title,company,location,category,url,source,job_type,priority,publication_date,salary,education,experience_level,is_mnc,placements,package
real_mock_83,Accountant,HDFC Bank,"Maharashtra, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,21,6
real_mock_84,BCA Intern,Coal India,"Meghalaya, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Meghalaya,LinkedIn,On-site,1.0,,,BCA,Fresher,False,32,4
real_mock_85,MCA Trainee,TCS,"Odisha, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-odisha,Naukri,On-site,1.0,,,MCA,Fresher,False,44,7
real_mock_86,B.Tech Graduate,Infosys,"Punjab, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,24,4
real_mock_87,HR Manager,Wipro,"Rajasthan, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,32,4
real_mock_88,Product Manager,Reliance,"Sikkim, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Sikkim,LinkedIn,On-site,1.0,,,General,Experienced,False,25,5
real_mock_89,DevOps Engineer,L&T Technology Services,"Tamil Nadu, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-tamil-nadu,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,38,4
real_mock_90,Software Engineer,Tech Mahindra,"Telangana, India",Corporate,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,14,4
real_mock_91,Data Analyst,IBM,"Uttar Pradesh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,36,5
real_mock_92,Consultant,Teleperformance,"Uttarakhand, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Uttarakhand,LinkedIn,On-site,1.0,,,General,Experienced,False,46,6
real_mock_93,Accountant,Kochar Infotech,"West Bengal, India",Corporate,https://www.naukri.com/accountant-jobs-in-west-bengal,Naukri,On-site,1.0,,,General,Experienced,False,15,5
real_mock_94,BCA Intern,Aegis,"Tripura, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,40,6
real_mock_95,MCA Trainee,Aye Finance,"Mumbai (Bombay), India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,22,5
real_mock_96,B.Tech Graduate,JP Morgan,"Navi Mumbai, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Navi%20Mumbai,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,46,4
real_mock_97,HR Manager,Nestle,"Noida, India",Technology,https://www.naukri.com/hr-manager-jobs-in-noida,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,23,4
real_mock_98,Product Manager,Swiggy,"Gurgaon, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,30,6
real_mock_99,DevOps Engineer,Flipkart,"Gurugram, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,21,4
real_mock_100,Software Engineer,Capgemini,"Bangalore, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Bangalore,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,95,7
real_mock_101,Data Analyst,Cognizant,"Chennai, India",Technology,https://www.naukri.com/data-analyst-jobs-in-chennai,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,121,7
real_mock_102,Consultant,Deloitte,"Jalpaiguri, India",Corporate,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,True,115,22
real_mock_103,Accountant,Goldman Sachs,"Pune, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,True,99,7
real_mock_104,BCA Intern,KPMG,"Hyderabad, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Hyderabad,LinkedIn,On-site,1.0,,,BCA,Fresher,True,74,22
real_mock_105,MCA Trainee,PwC,"Andhra Pradesh, India",Corporate,https://www.naukri.com/mca-trainee-jobs-in-andhra-pradesh,Naukri,On-site,1.0,,,MCA,Fresher,True,59,12
real_mock_106,B.Tech Graduate,Accenture,"Assam, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,True,70,23
real_mock_107,HR Manager,Oracle,"Bihar, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,True,128,23
real_mock_108,Product Manager,HDFC Bank,"Chhattisgarh, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Chhattisgarh,LinkedIn,On-site,1.0,,,General,Experienced,False,39,3
real_mock_109,DevOps Engineer,Coal India,"Delhi, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-delhi,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,38,6
real_mock_110,Software Engineer,TCS,"Goa, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,22,3
real_mock_111,Data Analyst,Infosys,"Gujarat, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,20,6
real_mock_112,Consultant,Wipro,"Haryana, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Haryana,LinkedIn,On-site,1.0,,,General,Experienced,False,26,7
real_mock_113,Accountant,Reliance,"Himachal Pradesh, India",Technology,https://www.naukri.com/accountant-jobs-in-himachal-pradesh,Naukri,On-site,1.0,,,General,Experienced,False,36,4
real_mock_114,BCA Intern,L&T Technology Services,"Jharkhand, India",Corporate,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,41,4
real_mock_115,MCA Trainee,Tech Mahindra,"Karnataka, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,29,7
real_mock_116,B.Tech Graduate,IBM,"Kerala, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Kerala,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,37,6
real_mock_117,HR Manager,Teleperformance,"Madhya Pradesh, India",Corporate,https://www.naukri.com/hr-manager-jobs-in-madhya-pradesh,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,12,5
real_mock_118,Product Manager,Kochar Infotech,"Maharashtra, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,26,6
real_mock_119,DevOps Engineer,Aegis,"Meghalaya, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,5,7
real_mock_120,Software Engineer,Aye Finance,"Odisha, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Odisha,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,20,4
real_mock_121,Data Analyst,JP Morgan,"Punjab, India",Technology,https://www.naukri.com/data-analyst-jobs-in-punjab,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,43,3
real_mock_122,Consultant,Nestle,"Rajasthan, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,31,7
real_mock_123,Accountant,Swiggy,"Sikkim, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,16,5
real_mock_124,BCA Intern,Flipkart,"Tamil Nadu, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Tamil%20Nadu,LinkedIn,On-site,1.0,,,BCA,Fresher,False,45,6
real_mock_125,MCA Trainee,Capgemini,"Telangana, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-telangana,Naukri,On-site,1.0,,,MCA,Fresher,True,61,24
real_mock_126,B.Tech Graduate,Cognizant,"Uttar Pradesh, India",Corporate,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,True,174,10
real_mock_127,HR Manager,Deloitte,"Uttarakhand, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,True,127,10
real_mock_128,Product Manager,Goldman Sachs,"West Bengal, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=West%20Bengal,LinkedIn,On-site,1.0,,,General,Experienced,True,105,21
real_mock_129,DevOps Engineer,KPMG,"Tripura, India",Corporate,https://www.naukri.com/devops-engineer-jobs-in-tripura,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,142,7
real_mock_130,Software Engineer,PwC,"Mumbai (Bombay), India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,162,12
real_mock_131,Data Analyst,Accenture,"Navi Mumbai, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,185,15
real_mock_132,Consultant,Oracle,"Noida, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Noida,LinkedIn,On-site,1.0,,,General,Experienced,True,152,18
real_mock_133,Accountant,HDFC Bank,"Gurgaon, India",Technology,https://www.naukri.com/accountant-jobs-in-gurgaon,Naukri,On-site,1.0,,,General,Experienced,False,37,3
real_mock_134,BCA Intern,Coal India,"Gurugram, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,10,7
real_mock_135,MCA Trainee,TCS,"Bangalore, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,7,4
real_mock_136,B.Tech Graduate,Infosys,"Chennai, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Chennai,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,41,6
real_mock_137,HR Manager,Wipro,"Jalpaiguri, India",Technology,https://www.naukri.com/hr-manager-jobs-in-jalpaiguri,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,14,5
real_mock_138,Product Manager,Reliance,"Pune, India",Corporate,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,14,6
real_mock_139,DevOps Engineer,L&T Technology Services,"Hyderabad, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,6,4
real_mock_140,Software Engineer,Tech Mahindra,"Andhra Pradesh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Andhra%20Pradesh,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,45,7
real_mock_141,Data Analyst,IBM,"Assam, India",Corporate,https://www.naukri.com/data-analyst-jobs-in-assam,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,24,6
real_mock_142,Consultant,Teleperformance,"Bihar, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,49,6
real_mock_143,Accountant,Kochar Infotech,"Chhattisgarh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,34,6
real_mock_144,BCA Intern,Aegis,"Delhi, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Delhi,LinkedIn,On-site,1.0,,,BCA,Fresher,False,47,5
real_mock_145,MCA Trainee,Aye Finance,"Goa, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-goa,Naukri,On-site,1.0,,,MCA,Fresher,False,41,3
real_mock_146,B.Tech Graduate,JP Morgan,"Gujarat, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,39,4
real_mock_147,HR Manager,Nestle,"Haryana, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,25,5
real_mock_148,Product Manager,Swiggy,"Himachal Pradesh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Himachal%20Pradesh,LinkedIn,On-site,1.0,,,General,Experienced,False,23,4
real_mock_149,DevOps Engineer,Flipkart,"Jharkhand, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-jharkhand,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,22,4
real_mock_150,Software Engineer,Capgemini,"Karnataka, India",Corporate,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,157,20
real_mock_151,Data Analyst,Cognizant,"Kerala, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,58,11
real_mock_152,Consultant,Deloitte,"Madhya Pradesh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Madhya%20Pradesh,LinkedIn,On-site,1.0,,,General,Experienced,True,186,8
real_mock_153,Accountant,Goldman Sachs,"Maharashtra, India",Corporate,https://www.naukri.com/accountant-jobs-in-maharashtra,Naukri,On-site,1.0,,,General,Experienced,True,176,13
real_mock_154,BCA Intern,KPMG,"Meghalaya, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,True,108,15
real_mock_155,MCA Trainee,PwC,"Odisha, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,True,151,19
real_mock_156,B.Tech Graduate,Accenture,"Punjab, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Punjab,LinkedIn,On-site,1.0,,,BTECH,Fresher,True,170,6
real_mock_157,HR Manager,Oracle,"Rajasthan, India",Technology,https://www.naukri.com/hr-manager-jobs-in-rajasthan,Naukri,On-site,1.0,,,NON-TECH,Experienced,True,183,23
real_mock_158,Product Manager,HDFC Bank,"Sikkim, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,7,5
real_mock_159,DevOps Engineer,Coal India,"Tamil Nadu, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,11,7
real_mock_160,Software Engineer,TCS,"Telangana, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Telangana,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,18,6
real_mock_161,Data Analyst,Infosys,"Uttar Pradesh, India",Technology,https://www.naukri.com/data-analyst-jobs-in-uttar-pradesh,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,32,4
real_mock_162,Consultant,Wipro,"Uttarakhand, India",Corporate,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,11,4
real_mock_163,Accountant,Reliance,"West Bengal, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,15,7
real_mock_164,BCA Intern,L&T Technology Services,"Tripura, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Tripura,LinkedIn,On-site,1.0,,,BCA,Fresher,False,19,7
real_mock_165,MCA Trainee,Tech Mahindra,"Mumbai (Bombay), India",Corporate,https://www.naukri.com/mca-trainee-jobs-in-mumbai-(bombay),Naukri,On-site,1.0,,,MCA,Fresher,False,10,3
real_mock_166,B.Tech Graduate,IBM,"Navi Mumbai, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,28,5
real_mock_167,HR Manager,Teleperformance,"Noida, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,36,5
real_mock_168,Product Manager,Kochar Infotech,"Gurgaon, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Gurgaon,LinkedIn,On-site,1.0,,,General,Experienced,False,32,7
real_mock_169,DevOps Engineer,Aegis,"Gurugram, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-gurugram,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,31,6
real_mock_170,Software Engineer,Aye Finance,"Bangalore, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,16,6
real_mock_171,Data Analyst,JP Morgan,"Chennai, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,14,5
real_mock_172,Consultant,Nestle,"Jalpaiguri, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Jalpaiguri,LinkedIn,On-site,1.0,,,General,Experienced,False,44,4
real_mock_173,Accountant,Swiggy,"Pune, India",Technology,https://www.naukri.com/accountant-jobs-in-pune,Naukri,On-site,1.0,,,General,Experienced,False,14,3
real_mock_174,BCA Intern,Flipkart,"Hyderabad, India",Corporate,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,18,3
real_mock_175,MCA Trainee,Capgemini,"Andhra Pradesh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,True,175,15
real_mock_176,B.Tech Graduate,Cognizant,"Assam, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Assam,LinkedIn,On-site,1.0,,,BTECH,Fresher,True,140,8
real_mock_177,HR Manager,Deloitte,"Bihar, India",Corporate,https://www.naukri.com/hr-manager-jobs-in-bihar,Naukri,On-site,1.0,,,NON-TECH,Experienced,True,80,15
real_mock_178,Product Manager,Goldman Sachs,"Chhattisgarh, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,True,156,10
real_mock_179,DevOps Engineer,KPMG,"Delhi, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,124,10
real_mock_180,Software Engineer,PwC,"Goa, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Goa,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,106,22
real_mock_181,Data Analyst,Accenture,"Gujarat, India",Technology,https://www.naukri.com/data-analyst-jobs-in-gujarat,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,70,10
real_mock_182,Consultant,Oracle,"Haryana, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,True,50,22
real_mock_183,Accountant,HDFC Bank,"Himachal Pradesh, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,13,5
real_mock_184,BCA Intern,Coal India,"Jharkhand, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Jharkhand,LinkedIn,On-site,1.0,,,BCA,Fresher,False,21,6
real_mock_185,MCA Trainee,TCS,"Karnataka, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-karnataka,Naukri,On-site,1.0,,,MCA,Fresher,False,5,6
real_mock_186,B.Tech Graduate,Infosys,"Kerala, India",Corporate,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,30,6
real_mock_187,HR Manager,Wipro,"Madhya Pradesh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,46,3
real_mock_188,Product Manager,Reliance,"Maharashtra, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Maharashtra,LinkedIn,On-site,1.0,,,General,Experienced,False,43,6
real_mock_189,DevOps Engineer,L&T Technology Services,"Meghalaya, India",Corporate,https://www.naukri.com/devops-engineer-jobs-in-meghalaya,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,16,4
real_mock_190,Software Engineer,Tech Mahindra,"Odisha, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,35,5
real_mock_191,Data Analyst,IBM,"Punjab, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,46,4
real_mock_192,Consultant,Teleperformance,"Rajasthan, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Rajasthan,LinkedIn,On-site,1.0,,,General,Experienced,False,16,7
real_mock_193,Accountant,Kochar Infotech,"Sikkim, India",Technology,https://www.naukri.com/accountant-jobs-in-sikkim,Naukri,On-site,1.0,,,General,Experienced,False,31,3
real_mock_194,BCA Intern,Aegis,"Tamil Nadu, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,14,5
real_mock_195,MCA Trainee,Aye Finance,"Telangana, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,27,7
real_mock_196,B.Tech Graduate,JP Morgan,"Uttar Pradesh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Uttar%20Pradesh,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,37,6
real_mock_197,HR Manager,Nestle,"Uttarakhand, India",Technology,https://www.naukri.com/hr-manager-jobs-in-uttarakhand,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,43,3
real_mock_198,Product Manager,Swiggy,"West Bengal, India",Corporate,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,6,5
real_mock_199,DevOps Engineer,Flipkart,"Tripura, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,42,7
real_mock_200,Software Engineer,Capgemini,"Mumbai (Bombay), India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Mumbai%20(Bombay),LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,119,17
real_mock_201,Data Analyst,Cognizant,"Navi Mumbai, India",Corporate,https://www.naukri.com/data-analyst-jobs-in-navi-mumbai,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,138,17
real_mock_202,Consultant,Deloitte,"Noida, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,True,52,9
real_mock_203,Accountant,Goldman Sachs,"Gurgaon, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,True,196,16
real_mock_204,BCA Intern,KPMG,"Gurugram, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Gurugram,LinkedIn,On-site,1.0,,,BCA,Fresher,True,166,6
real_mock_205,MCA Trainee,PwC,"Bangalore, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-bangalore,Naukri,On-site,1.0,,,MCA,Fresher,True,158,15
real_mock_206,B.Tech Graduate,Accenture,"Chennai, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,True,81,6
real_mock_207,HR Manager,Oracle,"Jalpaiguri, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,True,82,8
real_mock_208,Product Manager,HDFC Bank,"Pune, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Pune,LinkedIn,On-site,1.0,,,General,Experienced,False,38,3
real_mock_209,DevOps Engineer,Coal India,"Hyderabad, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-hyderabad,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,48,6
real_mock_210,Software Engineer,TCS,"Andhra Pradesh, India",Corporate,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,26,3
real_mock_211,Data Analyst,Infosys,"Assam, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,29,5
real_mock_212,Consultant,Wipro,"Bihar, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Bihar,LinkedIn,On-site,1.0,,,General,Experienced,False,44,4
real_mock_213,Accountant,Reliance,"Chhattisgarh, India",Corporate,https://www.naukri.com/accountant-jobs-in-chhattisgarh,Naukri,On-site,1.0,,,General,Experienced,False,13,3
real_mock_214,BCA Intern,L&T Technology Services,"Delhi, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,40,5
real_mock_215,MCA Trainee,Tech Mahindra,"Goa, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,36,5
real_mock_216,B.Tech Graduate,IBM,"Gujarat, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Gujarat,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,26,5
real_mock_217,HR Manager,Teleperformance,"Haryana, India",Technology,https://www.naukri.com/hr-manager-jobs-in-haryana,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,38,5
real_mock_218,Product Manager,Kochar Infotech,"Himachal Pradesh, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,40,6
real_mock_219,DevOps Engineer,Aegis,"Jharkhand, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,34,4
real_mock_220,Software Engineer,Aye Finance,"Karnataka, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Karnataka,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,39,4
real_mock_221,Data Analyst,JP Morgan,"Kerala, India",Technology,https://www.naukri.com/data-analyst-jobs-in-kerala,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,15,3
real_mock_222,Consultant,Nestle,"Madhya Pradesh, India",Corporate,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,42,6
real_mock_223,Accountant,Swiggy,"Maharashtra, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,27,6
real_mock_224,BCA Intern,Flipkart,"Meghalaya, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Meghalaya,LinkedIn,On-site,1.0,,,BCA,Fresher,False,25,3
real_mock_225,MCA Trainee,Capgemini,"Odisha, India",Corporate,https://www.naukri.com/mca-trainee-jobs-in-odisha,Naukri,On-site,1.0,,,MCA,Fresher,True,170,14
real_mock_226,B.Tech Graduate,Cognizant,"Punjab, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,True,72,21
real_mock_227,HR Manager,Deloitte,"Rajasthan, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,True,190,16
real_mock_228,Product Manager,Goldman Sachs,"Sikkim, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Sikkim,LinkedIn,On-site,1.0,,,General,Experienced,True,150,23
real_mock_229,DevOps Engineer,KPMG,"Tamil Nadu, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-tamil-nadu,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,179,24
real_mock_230,Software Engineer,PwC,"Telangana, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,79,11
