id,title,company,location,category,url,source,job_type,priority,publication_date,salary,education,is_mnc,placements,package
arbeitnow_techniker-systemintegration-mechatronik-munich-497010,Techniker Systemintegration / Mechatronik (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/techniker-systemintegration-mechatronik-munich-497010,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,31,3
arbeitnow_vertriebscontroller-im-bankenumfeld-munich-26992,Vertriebscontroller im Bankenumfeld (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/vertriebscontroller-im-bankenumfeld-munich-26992,Arbeitnow,Full-time,,2026-05-08,Negotiable,BSC,False,38,7
arbeitnow_materialdisponent-logistik-koordinator-munich-350240,Materialdisponent / Logistik-Koordinator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/materialdisponent-logistik-koordinator-munich-350240,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,43,7
arbeitnow_privatkundenbetreuer-bad-tolz-132511,Privatkundenbetreuer (m/w/d),MY Humancapital GmbH,Bad Tölz,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/privatkundenbetreuer-bad-tolz-132511,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,30,6
arbeitnow_bankkaufmann-kundenberater-munich-225923,Bankkaufmann / Kundenberater (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/bankkaufmann-kundenberater-munich-225923,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,44,5
arbeitnow_kundenberater-private-banking-munich-166872,Kundenberater Private Banking (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/kundenberater-private-banking-munich-166872,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,33,6
arbeitnow_it-administrator-munich-492177,IT Administrator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-administrator-munich-492177,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,14,5
arbeitnow_debitorenbuchhalter-munich-439493,Debitorenbuchhalter (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/debitorenbuchhalter-munich-439493,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,10,7
arbeitnow_betriebskostenabrechner-munich-32934,Betriebskostenabrechner (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/betriebskostenabrechner-munich-32934,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,9,6
arbeitnow_social-media-community-manager-all-genders-berlin-216122,Social Media & Community Manager (all genders),mammaly,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/mammaly/social-media-community-manager-all-genders-berlin-216122,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,5,4
arbeitnow_senior-customer-success-manager-founding-role-munich-49796,Senior Customer Success Manager - Founding Role,Depotcharge,Munich,Technology,https://www.arbeitnow.com/jobs/companies/depotcharge/senior-customer-success-manager-founding-role-munich-49796,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,12,6
arbeitnow_head-of-operational-excellence-bei-osypka-gmbh-rheinfelden-492497,Head of Operational Excellence bei Osypka GmbH,Freiburg Institut,Rheinfelden,Technology,https://www.arbeitnow.com/jobs/companies/freiburg-institut/head-of-operational-excellence-bei-osypka-gmbh-rheinfelden-492497,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,43,3
arbeitnow_seo-marketing-manager-in-koln-cologne-343661,SEO Marketing Manager (m/f/x) in Köln,konfetti GmbH,Cologne,Technology,https://www.arbeitnow.com/jobs/companies/konfetti-gmbh/seo-marketing-manager-in-koln-cologne-343661,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,38,6
arbeitnow_marketing-manager-in-koln-cologne-220592,Marketing Manager (m/f/x) in Köln,konfetti GmbH,Cologne,Technology,https://www.arbeitnow.com/jobs/companies/konfetti-gmbh/marketing-manager-in-koln-cologne-220592,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,44,6
arbeitnow_senior-product-manager-connectivity-all-genders-berlin-173648,Senior Product Manager – Connectivity (all genders),GIATA GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/giata-gmbh/senior-product-manager-connectivity-all-genders-berlin-173648,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,7,4
arbeitnow_visiting-investment-analyst-berlin-186064,Visiting Investment Analyst,P3A,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/p3a/visiting-investment-analyst-berlin-186064,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MSC, BSC, BTECH",False,40,5
arbeitnow_senior-associate-fixed-income-index-management-frankfurt-am-main-410038,Senior Associate (m/f/d) Fixed Income Index Management,Solactive AG,Frankfurt am Main,Technology,https://www.arbeitnow.com/jobs/companies/solactive-ag/senior-associate-fixed-income-index-management-frankfurt-am-main-410038,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,23,6
arbeitnow_senior-consultant-sap-hcm-hr-schwerpunkt-pt-oder-py-heidelberg-366913,Senior Consultant SAP HCM/HR Schwerpunkt PT oder PY (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-consultant-sap-hcm-hr-schwerpunkt-pt-oder-py-heidelberg-366913,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,17,4
arbeitnow_senior-sap-successfactors-consultant-compensation-performance-goals-heidelberg-145616,(Senior) SAP SuccessFactors Consultant – Compensation / Performance & Goals (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-compensation-performance-goals-heidelberg-145616,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,20,3
arbeitnow_senior-sap-successfactors-consultant-onboarding-heidelberg-144549,(Senior) SAP SuccessFactors Consultant – Onboarding (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-onboarding-heidelberg-144549,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,11,5
arbeitnow_hr-business-architect-successfactors-heidelberg-372777,HR Business Architect – SuccessFactors (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/hr-business-architect-successfactors-heidelberg-372777,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,13,7
arbeitnow_senior-sap-successfactors-consultant-employee-central-mit-schwerpunkt-integration-heidelberg-315647,(Senior) SAP SuccessFactors Consultant – Employee Central mit Schwerpunkt Integration (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-employee-central-mit-schwerpunkt-integration-heidelberg-315647,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,7,3
arbeitnow_senior-consultant-sap-successfactors-employee-central-munchen-420823,(Senior) Consultant SAP SuccessFactors – Employee Central (m/w/d),cbs Corporate Business Solutions GmbH,München,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-consultant-sap-successfactors-employee-central-munchen-420823,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,41,5
arbeitnow_senior-sap-successfactors-consultant-all-genders-employee-central-ec-payroll-heidelberg-316751,(Senior) SAP SuccessFactors Consultant (all genders) - Employee Central (EC) Payroll (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-all-genders-employee-central-ec-payroll-heidelberg-316751,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,40,5
arbeitnow_senior-sap-successfactors-consultant-learning-heidelberg-309700,(Senior) SAP SuccessFactors Consultant – Learning (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-learning-heidelberg-309700,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,21,5
arbeitnow_solution-architect-sap-successfactors-heidelberg-98186,Solution Architect SAP SuccessFactors (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/solution-architect-sap-successfactors-heidelberg-98186,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,9,6
arbeitnow_head-of-marketing-growth-munster-170521,Head of Marketing & Growth (m/w/d),syte GmbH,Münster,Technology,https://www.arbeitnow.com/jobs/companies/syte-gmbh/head-of-marketing-growth-munster-170521,Arbeitnow,Remote,,2026-05-08,Negotiable,NON-TECH,False,35,5
arbeitnow_it-support-engineer-munich-based-447760,IT Support Engineer - Munich Based,Bragi,Munich,Technology,https://www.arbeitnow.com/jobs/companies/bragi/it-support-engineer-munich-based-447760,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,31,6
arbeitnow_senior-cloud-solutions-architect-wiesbaden-244531,Senior Cloud Solutions Architect (m/w/d),AOE Solutions GmbH,Wiesbaden,Technology,https://www.arbeitnow.com/jobs/companies/aoe-solutions-gmbh/senior-cloud-solutions-architect-wiesbaden-244531,Arbeitnow,Remote,,2026-05-08,Negotiable,General,False,21,3
arbeitnow_servicenow-architect-1423-wiesbaden-263237,ServiceNow Architect (m/w/d) - 1423,ITconfig/all GmbH,Wiesbaden,Technology,https://www.arbeitnow.com/jobs/companies/itconfigall-gmbh/servicenow-architect-1423-wiesbaden-263237,Arbeitnow,Remote,,2026-05-08,Negotiable,General,False,28,5
arbeitnow_itsm-process-owner-manager-1422-wiesbaden-164830,ITSM Process Owner & Manager (m/w/d) - 1422,ITconfig/all GmbH,Wiesbaden,Technology,https://www.arbeitnow.com/jobs/companies/itconfigall-gmbh/itsm-process-owner-manager-1422-wiesbaden-164830,Arbeitnow,Remote,,2026-05-08,Negotiable,General,False,15,4
arbeitnow_senior-backend-engineer-ror-all-identities-berlin-7147,Senior Backend Engineer RoR (all identities),Caspar Health,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/caspar-health/senior-backend-engineer-ror-all-identities-berlin-7147,Arbeitnow,Remote,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,7,5
arbeitnow_platform-data-engineer-full-time-100-remote-karlsruhe-472053,Platform & Data Engineer Full-time · 100% Remote,neoBIM GmbH,Karlsruhe,Technology,https://www.arbeitnow.com/jobs/companies/neobim-gmbh/platform-data-engineer-full-time-100-remote-karlsruhe-472053,Arbeitnow,Remote,,2026-05-08,Negotiable,"MSC, BCA, BTECH, BSC, MCA",False,29,7
arbeitnow_konstrukteur-fea-spezialist-ultraschall-recycling-penzberg-77893,Konstrukteur / FEA-Spezialist Ultraschall-Recycling (m/w/d),MESSTEC Power Converter GmbH,Penzberg,Technology,https://www.arbeitnow.com/jobs/companies/messtec-power-converter-gmbh/konstrukteur-fea-spezialist-ultraschall-recycling-penzberg-77893,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,15,5
arbeitnow_senior-projektleiter-flottenmanagement-rollout-ottobrunn-71105,Senior Projektleiter Flottenmanagement-Rollout (m/w/x),K-tronik GmbH,Ottobrunn,Technology,https://www.arbeitnow.com/jobs/companies/k-tronik-gmbh/senior-projektleiter-flottenmanagement-rollout-ottobrunn-71105,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,10,6
arbeitnow_embedded-firmware-developer-fpga-soc-fur-high-power-produkte-berlin-304512,Embedded Firmware Developer (FPGA/SoC) für High Power Produkte (m/w/x),K-tronik GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/k-tronik-gmbh/embedded-firmware-developer-fpga-soc-fur-high-power-produkte-berlin-304512,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,45,3
arbeitnow_software-test-engineer-stuttgart-231423,Software Test Engineer (m/w/x),K-tronik GmbH,Stuttgart,Technology,https://www.arbeitnow.com/jobs/companies/k-tronik-gmbh/software-test-engineer-stuttgart-231423,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,14,6
arbeitnow_legal-data-engineering-praktikum-6-monate-munich-261225,Legal Data Engineering (m/w/d) - Praktikum (6 Monate),Silvernova GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/silvernova-gmbh/legal-data-engineering-praktikum-6-monate-munich-261225,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MSC, BCA, BTECH, BSC, MCA",False,32,3
arbeitnow_leiter-fpa-finance-performance-i-raum-frankfurt-am-main-210879,Leiter FP&A / Finance Performance (m/w/d) I Raum Frankfurt am Main,Hoffmann.Recruiting & More,Frankfurt am Main,Technology,https://www.arbeitnow.com/jobs/companies/hoffmannrecruiting-more/leiter-fpa-finance-performance-i-raum-frankfurt-am-main-210879,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,15,4
arbeitnow_atlassian-consultant-in-vollzeit-braunschweig-265319,Atlassian Consultant (m/w/d) in Vollzeit,Norentec GmbH,Braunschweig,Technology,https://www.arbeitnow.com/jobs/companies/norentec-gmbh/atlassian-consultant-in-vollzeit-braunschweig-265319,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,39,6
arbeitnow_bilanzbuchhalter-accountant-100-remote-vollzeit-oder-teilzeit-stuttgart-159737,Bilanzbuchhalter / Accountant (m/w/d) 100 % remote | Vollzeit oder Teilzeit,hurra.com,Stuttgart,Technology,https://www.arbeitnow.com/jobs/companies/hurracom/bilanzbuchhalter-accountant-100-remote-vollzeit-oder-teilzeit-stuttgart-159737,Arbeitnow,Remote,,2026-05-08,Negotiable,General,False,18,6
arbeitnow_internship-online-marketing-und-community-management-bei-meet5-frankfurt-am-main-379990,Internship Online Marketing und Community Management bei Meet5 (m/w/d),Meet5 GmbH,Frankfurt am Main,Technology,https://www.arbeitnow.com/jobs/companies/meet5-gmbh/internship-online-marketing-und-community-management-bei-meet5-frankfurt-am-main-379990,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,28,3
arbeitnow_staff-backend-engineer-net-munchen-118155,Staff Backend Engineer (.NET) (f/m/d),Apaleo,"München, Bavaria, Germany",Technology,https://www.arbeitnow.com/jobs/companies/apaleo/staff-backend-engineer-net-munchen-118155,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,17,6
arbeitnow_senior-backend-engineer-net-munchen-116337,Senior Backend Engineer (.NET) (f/m/d),Apaleo,"München, Bavaria, Germany",Technology,https://www.arbeitnow.com/jobs/companies/apaleo/senior-backend-engineer-net-munchen-116337,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,6,3
arbeitnow_safety-inspector-berlin-280755,Safety Inspector (m/w/d),Flix,"Berlin, Berlin, Germany",Technology,https://www.arbeitnow.com/jobs/companies/flix/safety-inspector-berlin-280755,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,10,5
real_mock_0,Software Engineer,Capgemini,"Mumbai (Bombay), India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",True,97,16
real_mock_1,Data Analyst,Cognizant,"Navi Mumbai, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"MSC, BSC, BTECH",True,100,17
real_mock_2,Consultant,Deloitte,"Delhi, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,175,11
real_mock_3,Accountant,Goldman Sachs,"New Delhi, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,159,23
real_mock_4,BCA Intern,KPMG,"Noida, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BCA,True,96,11
real_mock_5,MCA Trainee,PwC,"Gurgaon, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,MCA,True,194,22
real_mock_6,B.Tech Graduate,Accenture,"Gurugram, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BTECH,True,192,12
real_mock_7,HR Manager,Oracle,"Bangalore, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,NON-TECH,True,162,22
real_mock_8,Product Manager,HDFC Bank,"Karnataka, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,33,3
real_mock_9,DevOps Engineer,Coal India,"Chennai, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",False,5,6
real_mock_10,Software Engineer,TCS,"Jalpaiguri, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",False,26,7
real_mock_11,Data Analyst,Infosys,"Assam, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"MSC, BSC, BTECH",False,23,3
real_mock_12,Consultant,Wipro,"Meghalaya, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,47,7
real_mock_13,Accountant,Reliance,"West Bengal, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,13,5
real_mock_14,BCA Intern,L&T,"Maharashtra, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BCA,False,47,5
real_mock_15,MCA Trainee,Capgemini,"Tamil Nadu, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,MCA,True,101,9
real_mock_16,B.Tech Graduate,Cognizant,"Telangana, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BTECH,True,92,15
real_mock_17,HR Manager,Deloitte,"Gujarat, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,NON-TECH,True,144,15
real_mock_18,Product Manager,Goldman Sachs,"Pune, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,122,21
real_mock_19,DevOps Engineer,KPMG,"Hyderabad, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",True,50,6
real_mock_20,Software Engineer,PwC,"Kerala, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",True,118,9
real_mock_21,Data Analyst,Accenture,"Punjab, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"MSC, BSC, BTECH",True,81,19
real_mock_22,Consultant,Oracle,"Mumbai (Bombay), India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,109,10
real_mock_23,Accountant,HDFC Bank,"Navi Mumbai, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,14,7
real_mock_24,BCA Intern,Coal India,"Delhi, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BCA,False,8,6
real_mock_25,MCA Trainee,TCS,"New Delhi, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,MCA,False,33,7
real_mock_26,B.Tech Graduate,Infosys,"Noida, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BTECH,False,42,5
real_mock_27,HR Manager,Wipro,"Gurgaon, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,NON-TECH,False,43,5
real_mock_28,Product Manager,Reliance,"Gurugram, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,15,5
real_mock_29,DevOps Engineer,L&T,"Bangalore, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",False,38,3
real_mock_30,Software Engineer,Capgemini,"Karnataka, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",True,178,23
real_mock_31,Data Analyst,Cognizant,"Chennai, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"MSC, BSC, BTECH",True,189,18
real_mock_32,Consultant,Deloitte,"Jalpaiguri, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,104,6
real_mock_33,Accountant,Goldman Sachs,"Assam, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,59,18
real_mock_34,BCA Intern,KPMG,"Meghalaya, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BCA,True,52,7
real_mock_35,MCA Trainee,PwC,"West Bengal, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,MCA,True,125,21
real_mock_36,B.Tech Graduate,Accenture,"Maharashtra, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BTECH,True,101,15
real_mock_37,HR Manager,Oracle,"Tamil Nadu, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,NON-TECH,True,195,13
real_mock_38,Product Manager,HDFC Bank,"Telangana, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,40,3
real_mock_39,DevOps Engineer,Coal India,"Gujarat, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",False,27,4
real_mock_40,Software Engineer,TCS,"Pune, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",False,49,7
real_mock_41,Data Analyst,Infosys,"Hyderabad, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"MSC, BSC, BTECH",False,33,6
real_mock_42,Consultant,Wipro,"Kerala, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,29,7
real_mock_43,Accountant,Reliance,"Punjab, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,9,7
real_mock_44,BCA Intern,L&T,"Mumbai (Bombay), India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BCA,False,31,5
real_mock_45,MCA Trainee,Capgemini,"Navi Mumbai, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,MCA,True,94,7
real_mock_46,B.Tech Graduate,Cognizant,"Delhi, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BTECH,True,192,21
real_mock_47,HR Manager,Deloitte,"New Delhi, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,NON-TECH,True,149,6
real_mock_48,Product Manager,Goldman Sachs,"Noida, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,70,17
real_mock_49,DevOps Engineer,KPMG,"Gurgaon, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",True,55,12
real_mock_50,Software Engineer,PwC,"Gurugram, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",True,50,6
real_mock_51,Data Analyst,Accenture,"Bangalore, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"MSC, BSC, BTECH",True,167,15
real_mock_52,Consultant,Oracle,"Karnataka, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,128,24
real_mock_53,Accountant,HDFC Bank,"Chennai, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,27,7
real_mock_54,BCA Intern,Coal India,"Jalpaiguri, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BCA,False,45,6
real_mock_55,MCA Trainee,TCS,"Assam, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,MCA,False,16,6
real_mock_56,B.Tech Graduate,Infosys,"Meghalaya, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BTECH,False,5,3
real_mock_57,HR Manager,Wipro,"West Bengal, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,NON-TECH,False,11,3
real_mock_58,Product Manager,Reliance,"Maharashtra, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,25,4
real_mock_59,DevOps Engineer,L&T,"Tamil Nadu, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",False,48,5
real_mock_60,Software Engineer,Capgemini,"Telangana, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",True,104,10
real_mock_61,Data Analyst,Cognizant,"Gujarat, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"MSC, BSC, BTECH",True,180,24
real_mock_62,Consultant,Deloitte,"Pune, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,79,15
real_mock_63,Accountant,Goldman Sachs,"Hyderabad, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,True,135,12
real_mock_64,BCA Intern,KPMG,"Kerala, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BCA,True,102,17
real_mock_65,MCA Trainee,PwC,"Punjab, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,MCA,True,176,15
real_mock_66,B.Tech Graduate,Accenture,"Mumbai (Bombay), India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BTECH,True,61,7
real_mock_67,HR Manager,Oracle,"Navi Mumbai, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,NON-TECH,True,120,7
real_mock_68,Product Manager,HDFC Bank,"Delhi, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,17,4
real_mock_69,DevOps Engineer,Coal India,"New Delhi, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",False,21,5
real_mock_70,Software Engineer,TCS,"Noida, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"BCA, BTECH, MCA",False,5,3
real_mock_71,Data Analyst,Infosys,"Gurgaon, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,"MSC, BSC, BTECH",False,9,5
real_mock_72,Consultant,Wipro,"Gurugram, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,16,5
real_mock_73,Accountant,Reliance,"Bangalore, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,General,False,18,6
real_mock_74,BCA Intern,L&T,"Karnataka, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BCA,False,24,5
real_mock_75,MCA Trainee,Capgemini,"Chennai, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,MCA,True,146,14
real_mock_76,B.Tech Graduate,Cognizant,"Jalpaiguri, India",Technology,https://www.linkedin.com/jobs,Direct MNC,Full Time,1.0,,,BTECH,True,94,22
